HumanID,MouseID,EuclidDist,EuclidDistNorm,EuclidDistLog,PearDist,TEC
ENSG00000012048,ENSMUSG00000001983,74.90097954641229,0.6046508855542281,9.7676070717602,0.9675226478896436,0.25
ENSG00000012061,ENSMUSG00000001985,60.11055077503323,1.1286274900325486,10.855672879870054,1.004841583138912,0.4375
ENSG00000012124,ENSMUSG00000001995,24.832966494413856,0.4766679312920646,4.394834710557494,0.17806997362617816,0.08333333333333333
ENSG00000012171,ENSMUSG00000001999,110.7767235949271,0.6300777164717161,4.380572341569136,0.6329139007902634,0.0
ENSG00000012211,ENSMUSG00000002014,876.4937002721796,0.7941832796276688,14.906351240932569,1.1999823701861714,0.0
ENSG00000012232,ENSMUSG00000002015,504.3322903446541,0.5156793177772161,11.799560560120161,0.8404353930564035,0.0
ENSG00000012779,ENSMUSG00000002017,66.66278699376873,0.5330631496062426,4.878500181018835,1.0875654118426394,0.0
ENSG00000012817,ENSMUSG00000002020,45.667447510007904,0.811224656499855,8.056198256916973,0.685830186018598,0.1875
ENSG00000012983,ENSMUSG00000002028,39.93777409882117,0.6627478515228985,4.410464103243532,0.6126898131314223,0.125
ENSG00000013016,ENSMUSG00000002031,109.8118668171206,0.4701017362078259,6.40633588371927,0.26052341864803175,0.0
ENSG00000013288,ENSMUSG00000002032,74.34973070461118,1.0015865556535901,5.962073723044924,1.436164593546463,0.0625
ENSG00000013306,ENSMUSG00000002033,459.17476421839217,1.2916833269793095,14.02877157734148,1.531730258886306,0.1875
ENSG00000013364,ENSMUSG00000002043,95.99435791621447,0.2512348170941902,2.510535629573304,0.10266231264422276,0.0
ENSG00000013374,ENSMUSG00000002057,63.83608552189545,1.0516413960924194,10.832252199857304,1.078058970648601,0.375
ENSG00000013375,ENSMUSG00000002100,1064.9273243550513,1.268942082055284,10.076017824654016,1.4557571801334053,0.375
ENSG00000013441,ENSMUSG00000002102,393.38696176899265,0.4525467320458969,3.528175164174785,0.9174340353226283,0.0
ENSG00000013503,ENSMUSG00000002104,15.06594093672608,0.8717504106130958,4.819313670351178,0.7260929629852364,0.3125
ENSG00000014257,ENSMUSG00000002107,174.686730529421,1.2606642338852703,10.034263170279857,1.188745364060851,0.1875
ENSG00000014641,ENSMUSG00000002147,375.17280509352156,0.6784658399633303,5.869200089182436,0.6477584251823227,0.0
ENSG00000014824,ENSMUSG00000002190,44.235095345238946,0.9792938821407655,10.184182428044794,0.4363815842578531,0.4375
ENSG00000014914,ENSMUSG00000002205,68.50506328228603,0.6522592046476103,4.6051389189312255,0.4161982391552824,0.0
ENSG00000015133,ENSMUSG00000002221,63.07641480862079,0.7362836333848709,6.103664702393418,1.1486984289531033,0.0
ENSG00000015475,ENSMUSG00000002228,38.04588007038366,0.9233704213836493,6.237243953010085,0.9725413328253472,0.125
ENSG00000015568,ENSMUSG00000002233,492.9191532451558,0.6762338822163163,17.88947570507883,0.37635704715954854,
ENSG00000015592,ENSMUSG00000002279,92.65054608523484,1.1269274538896943,10.891874351165304,0.9430267702579455,0.375
ENSG00000016391,ENSMUSG00000002289,76.25495386033924,0.8741308543996488,6.229309552977947,0.8106542615840858,0.0
ENSG00000016402,ENSMUSG00000002297,39.4818098713833,1.0108207989721594,5.86713775724205,1.1631077642442602,0.22619047619047616
ENSG00000016490,ENSMUSG00000002308,132.71271151364502,1.0861850968315887,12.530694629006843,0.7728370763214,0.4375
ENSG00000016602,ENSMUSG00000002319,215.59197076210498,0.9168801211709929,12.053389249787728,0.6615636204874538,0.3125
ENSG00000017427,ENSMUSG00000002324,20.66520552868228,0.8892999222531875,4.75630334250943,1.0749753218663591,0.0625
ENSG00000017483,ENSMUSG00000002325,109.38340277270662,1.2824974807067975,8.409405663914708,1.5909771266262922,0.0625
ENSG00000018189,ENSMUSG00000002326,34.748109004421934,0.4989709668332563,2.640511424147033,0.7065783800225638,0.0
ENSG00000018510,ENSMUSG00000002329,112.39636498311226,0.4547808023965994,7.002515596559315,0.48834383417298366,0.0
ENSG00000018625,ENSMUSG00000002341,340.1285378357903,0.3776599719581562,12.494087665499853,0.050523610203476066,0.4166666666666667
ENSG00000018699,ENSMUSG00000002342,97.25974136384279,0.49269303775190504,6.638133830844876,0.6919829714991079,0.0
ENSG00000018869,ENSMUSG00000002365,111.45182085322594,0.4594650545413257,9.434789829296514,0.38409984134409625,0.125
ENSG00000019102,ENSMUSG00000002379,344.891306323831,1.1631756848895742,9.300409876454358,1.1772411925674695,0.0
ENSG00000019186,ENSMUSG00000002393,158.48099897595964,0.9026882088567182,13.858244056483606,0.40301156775246116,0.375
ENSG00000019485,ENSMUSG00000002455,86.83825491716655,0.4297025503155928,8.317321147597191,0.43047261310425033,0.0625
ENSG00000019505,ENSMUSG00000002458,67.85504516674965,0.8711704976059323,6.501786722210137,0.6404513464598027,0.125
ENSG00000019991,ENSMUSG00000002475,171.96433950411605,0.6994285398941215,9.025097978026578,0.5085561841748985,0.125
ENSG00000020181,ENSMUSG00000002489,92.87042668733692,0.9453269749968753,5.600869070901038,0.8247670727853613,0.125
ENSG00000020426,ENSMUSG00000002496,64.09113478500721,0.3961292562592145,4.71910877604827,0.2864411140764225,0.0
ENSG00000020577,ENSMUSG00000002500,191.12002334520378,0.9146779431677113,8.68926107516044,0.6570559870636392,0.3125
ENSG00000020922,ENSMUSG00000002504,129.27285615559092,0.6407066599330768,7.8289110490517375,1.0609826756907481,0.0
ENSG00000021300,ENSMUSG00000002524,373.39683574625144,0.812289946022038,8.032652141399861,0.2669143757670758,0.0625
ENSG00000021461,ENSMUSG00000002546,134.7352225258442,1.3550560929352236,13.486276756223795,1.7301142611390388,0.375
ENSG00000021762,ENSMUSG00000002550,54.02576412276946,0.5627083358550414,4.654007076291113,0.49599856468667336,0.0
ENSG00000021776,ENSMUSG00000002565,128.921004992192,0.9311809510314734,6.528904825172828,0.5123707254701293,0.25
ENSG00000022277,ENSMUSG00000002578,131.84269042154557,0.8411088084830689,12.056325342571549,0.615121420498072,0.1875
ENSG00000022567,ENSMUSG00000002608,96.6051322584533,0.6132933038933251,6.791924559597708,0.7946447442236089,0.0625
ENSG00000022840,ENSMUSG00000002617,201.06554847786563,0.6643018246063391,10.60383402082713,0.819726993845744,0.0625
ENSG00000023171,ENSMUSG00000002625,109.97518304504517,0.49983116912536235,8.908433686421613,0.1296854735180787,0.25
ENSG00000023191,ENSMUSG00000002658,82.8965183674151,0.515918171937202,3.6910165900193435,0.5839278535241527,0.0
ENSG00000023228,ENSMUSG00000002660,94.25211963119196,0.4381136387374286,3.963746370370649,0.6406388091660278,0.0
ENSG00000023287,ENSMUSG00000002668,44.27209164197691,1.0283495652888692,6.563511571693104,1.104267733589986,0.125
ENSG00000023697,ENSMUSG00000002718,128.56593182373211,0.6824606067923787,5.330082837398936,1.1318245389285457,0.0
ENSG00000023734,ENSMUSG00000002733,194.96777654078107,0.4773919347483365,6.893312882679251,0.3700607882665021,0.0
ENSG00000023902,ENSMUSG00000002748,180.72164562134648,0.7498967976528373,3.631834884877781,0.6211864243102592,0.0
ENSG00000023909,ENSMUSG00000002763,89.48488927563724,0.5775468465409911,6.601016668246194,1.011868786767352,0.0
ENSG00000024048,ENSMUSG00000002767,220.46895524010944,0.49837989252361575,7.449862515936126,1.0339819782250237,0.0
ENSG00000024526,ENSMUSG00000002797,129.2554648084398,1.268644671512962,11.423078913353882,1.381635745509999,0.4375
ENSG00000024862,ENSMUSG00000002803,60.22078795184318,0.5567970533715471,5.0829240493188514,0.4577635974176488,0.0
ENSG00000025156,ENSMUSG00000002812,143.11176149684616,0.2780186163814831,5.388077483715266,0.09579089924975503,0.0
ENSG00000025293,ENSMUSG00000002814,14.194286216904171,0.4545194277656344,2.730853281333104,0.41481058522968195,0.0625
ENSG00000025708,ENSMUSG00000002820,92.67938889273583,0.6397907296991364,3.2400370979251285,0.9515674510827945,0.0
ENSG00000025770,ENSMUSG00000002825,45.59313833246362,0.30058976961896516,3.7975480658715983,0.256655244457333,0.0
ENSG00000025772,ENSMUSG00000002831,78.25100466673513,1.052242678834945,8.906223563846444,1.1063418527068005,0.1875
ENSG00000025796,ENSMUSG00000002833,70.68819256393023,0.7719682102203537,4.09515392313785,1.438761369245916,0.0
ENSG00000026297,ENSMUSG00000002844,144.9373148541392,0.7731923467160516,7.492324641444539,0.9350682983360548,0.0
ENSG00000026508,ENSMUSG00000002845,90.77497048485183,0.6293932170501283,4.624242215548712,0.6334612996320014,0.0
ENSG00000026652,ENSMUSG00000002846,66.15780203386227,0.7983945981663076,7.357948985229196,0.921457210221142,0.0625
ENSG00000026950,ENSMUSG00000002871,155.2077041589698,0.5842522197366609,6.04044897473816,0.8013860923163777,0.0
ENSG00000027075,ENSMUSG00000002881,108.39174099129968,0.3017953890496792,7.6145627775239895,0.21113865457099268,0.0
ENSG00000027697,ENSMUSG00000002885,92.86420291759327,0.5733026295610265,4.323695510670158,0.32716131068714804,0.0
ENSG00000027847,ENSMUSG00000002897,51.99936854932798,0.8960603325294347,5.0896871534436805,1.7172351041429992,0.0625
ENSG00000028116,ENSMUSG00000002900,103.38736733175597,0.4800821453081053,6.998809945082051,0.4019771524300221,0.0
ENSG00000028203,ENSMUSG00000002944,1106.4692867270096,0.9504371605221456,10.707217552843884,1.1178143676925871,0.0
ENSG00000028277,ENSMUSG00000002948,130.6474945052737,0.4830242244879243,10.555845720722253,0.3382089897092331,0.1875
ENSG00000028310,ENSMUSG00000002949,179.7656809966783,0.37684905995401047,6.329416895134279,0.5533774892061779,0.0
